user_id,non_duplicate,hashtags_prop,hashtags_per_twt_prop,mentions_prop,n_unique_mentions,replies_prop,urls_prop,qt_prop,media_prop,count_RT,avg_engagement,avg_days_between_tweets
549,0.00032651990334442985,9.012031166868505e-05,0.0004421481455965356,0.0003170066354838308,0.3103166600205709,2.1686158994053612e-05,5.728419356919822e-06,1.8208190098780863e-05,8.469877192017164e-05,0.9482989072569556,0.06657497371370255,0.00032733824896684696
589,0.001046223148128112,0.0002932694262096614,0.0016212376542899393,0.000523765463531636,0.8871972296126389,0.0004701465271900703,2.844419183973304e-05,3.6290865450693884e-05,0.0004443178932206575,0.45929196202824113,0.04388513772716881,0.0012490623299080523
232,0.11942728858397482,0.02576761385958181,0.2106005861172122,0.00026141057538706184,0.9560158185583976,0.0,0.08663893355685477,0.0,0.033460553649543916,0.0,0.06202899510255853,0.1195019773197997
75,0.0011659063761120907,2.5999823615115114e-05,0.0013243991784352516,0.001107592486003904,0.9888847198983212,0.0011064782078489704,8.171373136179036e-06,1.2257059704268555e-05,2.488554546018161e-05,0.14857042065780066,0.005182879124647375,0.0011885633652624053
888,0.00047481926689682,7.563351836887641e-05,0.0007409664527562085,0.0004453620018478891,0.39613206512735766,0.00014649018294603434,5.732224550062172e-06,1.7992815948806378e-05,0.00011416680562207237,0.9176584530288429,0.031322626454596894,0.0004798252146969168
920,0.013887225135944604,0.008568713381753053,0.01532383463276646,0.013591752260711742,0.2916317278548367,0.0,0.0005909457504657278,0.0002954728752328632,0.004136620253260095,0.9165568589723438,0.2675506885233583,0.050869509465362305
609,0.0011511344643274056,0.0006350334201313271,0.002217260511984355,0.00045972637058762746,0.6552024598105727,0.00020585848556376352,0.0005328315924927802,0.0004651819841626388,0.00014839268924031002,0.6862929104518476,0.31573272442663486,0.004147743415105845
410,0.001466273167920278,0.00024118853675973232,0.0017330585732686882,0.0011523452311853883,0.730006237501559,0.0005985048875148915,6.380649120627817e-06,3.062711577901363e-05,0.00033306988409677324,0.6697843949712493,0.13590655013954892,0.0014688254275685292
761,0.0026627243954356608,0.0009116936788719926,0.003634830127102648,0.0023443551742422667,0.2369824711937738,0.0004775538317900913,0.00037625453413764754,0.00041966851884583776,0.0004920251600261545,0.3221896518477149,0.9163100325792968,0.01953570245222694
1407,0.00048053529918018505,0.00021847977642526235,0.0005866593861504901,0.00035010858257968454,0.15530997036667893,5.184011201287175e-05,1.0217761208334142e-05,2.3440746301472443e-05,0.00014950988826900691,0.9568632849216443,0.24554106620195262,0.00052990070132057
706,0.002121011717910294,0.001241454671139369,0.003803779156679486,0.00037250268295799537,0.2078591483552088,1.8558852531715075e-05,6.6281616184696686e-06,6.628161618469669e-07,0.002021589293633249,0.9777864019566455,0.023638675596110225,0.012033495052633911
390,0.0006669262709244923,0.00016633872997477237,0.0010918275252276752,0.00047028291403123913,0.33916848655676546,0.0003104540668759922,5.387489229952106e-06,1.2121850767392289e-05,0.0001037091676765787,0.9384108323704974,0.06592984840897519,0.0010533182812321909
699,0.0008435563215221238,6.981155764321025e-05,0.0011827577947816613,0.0005709210339079202,0.8470468994042843,0.000418604908140916,6.981155764321025e-05,6.478724099464589e-05,0.0001240212899040364,0.5178748276078142,0.11964008578648824,0.0009066436057559772
1544,0.003518783594840519,0.0008796958987101298,0.005180431403515209,0.002162585750995736,0.6193059126919314,0.0011729278649468397,0.0001710519803047474,3.665399577958851e-05,0.0006108999296598123,0.2885402547769226,0.7298787999603574,0.020861359883697365
1119,0.0004729618642401527,0.00010408413642546655,0.000697568011425841,0.00037848776881987836,0.3945734989947232,9.491763577436012e-05,7.34798519935467e-05,9.21085468651501e-05,4.878943894943744e-05,0.9154672908330808,0.07893212159449285,0.000473109711024848
393,0.00032328742008198917,0.00012065078420091768,0.00046301728813648876,0.0003139754468047371,0.20696872779701048,1.639717033603076e-05,9.919275882290213e-06,1.4069177016717748e-05,0.0001256104221420628,0.9778381677921355,0.03155797378530463,0.00033050481906839516
1126,0.0015625547952834184,0.0013115085660380713,0.0025610791022253805,0.0003998143650944419,0.3930610747170816,0.00010717178207549911,0.000159534250943437,0.00011646979056606751,0.0012028686773587981,0.9129665600002335,0.10945419847549968,0.0015659803773588911
